Kund	Kund	Adress	"Post nr"	Ort	Pallhöjd	Palltyp	Timestamp	Multi	"Pall reg"	"Text 1"	"Text 2"	Lager	Lastbärare	Bitfield	"Mellanpalls höjd"	"Pack instr"	"Auto filma"	Bolag	Beställargrupp	Säljare	"Lägg till paket"	"Dela order"	"Standard Transportörsnr"	Land	"Adress namn"	"Utökat plock"	EMail	Telefon	GLN	Plockzon	"Leverans text"	"SRS id"	"Extern kundgrupp"	Provins	"Adress 2"	"Adress 3"	"Skriv ut följesedel"	"Master kundnr"
484700	"Colorama Vännäsby"	"Företagsvägen 15"	91135	VÄNNÄSBY	0		"2026-02-25 12:35:00"	Y					0	192	0	"MAX 135cm"		MG					57	SWE			vannasby@colorama.se	935150019			Liftlossas							
484701	"Colorama Skellefteå"	"Tjärnvägen 18"	93161	SKELLEFTEÅ	0		"2026-03-24 09:15:00"	Y					0	192	0	"MAX 135cm"		MG					57	SWE			skelleftea@colorama.se	0910-217010			Liftlossas							
484702	"Colorama Askersund"	"Smidesvägen 3"	69633	ASKERSUND	0		"2026-04-08 15:36:10"	Y					0	192	0	"Bygg på höjden Max 180 cm"		MG					40	SWE			henrik@xlbygg.se	58312035										
484704	"Colorama Värnamo"	"Silkesvägen 4"	33153	VÄRNAMO	0		"2026-02-25 12:40:01"	Y					0	192	0	"MAX 135cm"		MG					67	SWE			varnamo@colorama.se	370695600									Y	
484705	"Colorama Skövde"	"Gustav Adolfs gata 44"	"549 54"	SKÖVDE	0		"2026-03-26 08:16:30"	Y					0	192	0	"MAX 135cm"		MG					65	SWE			skovde@colorama.se	500482222										
484709	"Colorama Säffle"	"Norrlandsvägen 37"	66140	SÄFFLE	0		"2026-02-25 12:40:01"	Y					0	192	0			MG					41	SWE			saffle@colorama.se	53310988										
484710	"Colorama Åmål"	"Lunnegatan 14"	66231	ÅMÅL	0		"2026-02-25 12:41:01"	Y					0	192	0			MG					41	SWE			amal@colorama.se	53218880										
484725	"Colorama Örnsköldsvik"	"Vikingagatan 30"	89137	ÖRNSKÖLDSVIK	0		"2026-02-25 12:41:01"	Y					0	192	0	"MAX 135cm"		MG					53	SWE			info.ornskoldsvik@colorama.se	660211800			Liftlossas						Y	
484727	"Colorama Kungsbacka"	"Kungsparksvägen 50"	43439	KUNGSBACKA	0		"2026-02-25 12:41:01"	Y					0	192	0	"MAX 135cm"		MG					73	SWE			kungsbacka@colorama.se	30074444									Y	
484728	"Colorama Vara"	"Badhusgatan 30"	53450	VARA	0		"2026-02-25 12:41:01"	Y					0	192	0	"MAX 135cm"		MG					65	SWE			vara@colorama.se	512180180									Y	
484729	"Colorama Falköping"	"Lönnerbladsgatan 10"	52140	FALKÖPING	0		"2026-02-25 12:42:00"	Y					0	192	0	"MAX 135cm"		MG					65	SWE			falkoping@colorama.se	515717550									Y	
484730	"Colorama Skövde Stallsiken"	"Norra Metallvägen 1B"	54139	SKÖVDE	0		"2026-02-26 07:38:00"	Y					0	192	0	"MAX 135cm"		MG					65	SWE			info.skovde@colorama.se	500500050									Y	
484731	"Colorama Mark"	"Varbergsvägen 48"	51162	SKENE	0		"2026-03-03 13:26:33"	Y					0	192	0	"Bygg på höjden Max 180 cm"		MG					78	SWE			mark@colorama.se	32040268									Y	
484735	"Colorama Karlstad"	"Örsholmsgatan 4"	65221	KARLSTAD	0		"2026-03-24 09:11:00"	Y					0	192	0			MG					41	SWE			info@fargbutikenkarlstad.se	54100894			Liftlossas						Y	
1921042	"Colorama Billdal"	"Kungsporten 2A"	42750	BILLDAL	0		"2026-03-03 13:26:37"	Y					0	192	0			MG					73	SWE			billdal@colorama.se	031-915739									Y	
1921493	"Happy Homes Mariestad"	"Stockholmsvägen 57"	54233	Mariestad	0		"2026-03-18 08:21:16"	Y					0	192	0	"MAX 135cm"		MG					65	SWE			toreboda@happyhomes.se	50610027			Liftlossas							
1923039	"Färggiganten Vaxholm AB"				0		"2025-12-03 14:35:00"	Y					0	192	0			MG																				
1923046	"Habo Färg & Design AB"	"Snickaregatan 2"	"566 33"	Habo	0		"2026-02-24 10:22:00"	Y					0	192	0			MG					67	SWE			habo@happyhomes.se	"036-405 21"										
4843657	"Colorama Vårgårda"	"Wallentinsvägen 28"	44737	Vårgårda	0		"2026-02-24 14:35:01"	Y					0	192	0			MG					71	SWE			info.vargarda@colorama.se	0322651010										
4843688	"Colorama Ängelholm"	"Verkstadsgatan 8"	26271	Ängelholm	0		"2026-03-31 09:11:01"	Y					0	192	0	"MAX 135cm"		MG					44	SWE			order.angelholm@colorama.se	"073-322 12 70"			Liftlossas							
4844432	"Colorama Umeå"	"Formvägen 13"	90621	UMEÅ	0		"2026-02-24 14:53:00"	Y					0	192	0	"MAX 135cm"		MG					57	SWE			info.umea@colorama.se	90160660										
4846283	"Colorama Växjö"	"Arabygatan 41"	35246	VÄXJÖ	0		"2026-02-24 14:58:00"	Y					0	192	0	"MAX 135cm"		MG					61	SWE			vaxjo@colorama.se	470707470										
4846719	"Angbergs Färg i Filipstad AB (filial Forshaga)"	"Storgatan 43 A"	66730	FORSHAGA	0		"2026-02-25 11:56:01"	Y					0	192	0			MG					41	SWE			order.forshaga@colorama.se	054870189										
999999999	"Test kunde produksjon"				0		"2025-10-21 09:44:00"	Y					0	192	0			MG																				
